word,label
second,ORDINAL
lien mortgages,PERSON
$48 billion,MONEY
6%,PERCENT
Consumer banking,PRODUCT
8%,PERCENT
Q3,GPE
year-over-year,DATE
7%,PERCENT
6%,PERCENT
year-over-year,DATE
$64 billion,MONEY
year-over-year,DATE
Brian,PERSON
7,CARDINAL
Credit,PRODUCT
39,CARDINAL
this quarter,DATE
credit,PRODUCT
since 2008,DATE
$880 million,MONEY
Q3,CARDINAL
$264 million,MONEY
Q4,GPE
â15,ORG
$774 million,MONEY
$76 million,MONEY
Q3 and,MONEY
$36 million,MONEY
Q4,PERSON
â15,ORG
the quarter,DATE
$106 million,MONEY
Q3,QUARTER
$75 million,MONEY
Q4,PERSON
roughly a third,CARDINAL
Q4,GPE
â15,GPE
loan,PRODUCT
this quarter,DATE
1.26%,PERCENT
3x,CARDINAL
annual,DATE
8,CARDINAL
credit,PRODUCT
credit,PRODUCT
9,CARDINAL
10.3,CARDINAL
$10.5 billion,MONEY
Q4,CARDINAL
â15,GPE
this quarter,DATE
$612 million,MONEY
last year,DATE
Q3,QUARTER
NII,ORG
$91 million,MONEY
NII,DATE
the quarter,DATE
loan,PRODUCT
NII,DATE
$169 million,MONEY
NII,DATE
zero,CARDINAL
most quarters,DATE
Q1,PERSON
Q1,PERSON
Q4,PERSON
two less days,DATE
the quarter,DATE
loan,PRODUCT
approximately $600 million,MONEY
Q1,GPE
Q4,GPE
2017,DATE
loan,PRODUCT
12/31,CARDINAL
100,CARDINAL
$3.4 billion,MONEY
the subsequent 12 months,DATE
10,CARDINAL
$13.2 billion,MONEY
more than $800 million,MONEY
6%,PERCENT
Q4,GPE
Q4,CARDINAL
$246 million,MONEY
Q3,PERSON
â16,ORG
$400 million,MONEY
Q4,GPE
â15,GPE
2%,PERCENT
Q4,PERSON
â15,ORG
Q1,GPE
past years,DATE
roughly $1.3 billion,MONEY
seasonally,DATE
seasonal,DATE
consumer banking,PRODUCT
11,CARDINAL
loan,PRODUCT
Consumer banking,PRODUCT
$1.9 billion,MONEY
22%,PERCENT
this quarter,DATE
I,PERSON
more than $400 million,MONEY
12%,PERCENT
7%,PERCENT
5%,PERCENT
prior year,DATE
1%,PERCENT
Q4,CARDINAL
â15,GPE
approximately $100 million,MONEY
Q4,GPE
that quarter,DATE
Credit,PRODUCT
the year ago quarter,DATE
nearly 500,CARDINAL
53%,PERCENT
Q4,PERSON
4,CARDINAL
160,CARDINAL
12,CARDINAL
first,ORDINAL
Q4,PERSON
the year,DATE
1.2 million,CARDINAL
42%,PERCENT
2015,DATE
99%,PERCENT
$54 billion,MONEY
10%,PERCENT
year-over-year,DATE
I,PERSON
7%,PERCENT
Q4,GPE
â15,ORG
FDIC,ORG
two,CARDINAL
brokerage,PRODUCT
$145 billion,MONEY
18%,PERCENT
Q4,CARDINAL
11%,PERCENT
Q4,CARDINAL
â15,GPE
more than 1.7 million,CARDINAL
8%,PERCENT
Q4,PERSON
Loan,PRODUCT
$22 billion,MONEY
29%,PERCENT
Q4,GPE
â15,GPE
7%,PERCENT
Q3,QUARTER
about three-quarters,CARDINAL
first,ORDINAL
this quarter,DATE
43%,PERCENT
15%,PERCENT
Q4,PERSON
above 750,CARDINAL
35,CARDINAL
Q3,GPE
seasonal holiday,DATE
credit,PRODUCT
10%,PERCENT
Q4,CARDINAL
â15,GPE
13,CARDINAL
digital banking,PRODUCT
Spanish,NORP
app,ORG
digital banking,PRODUCT
Erica,PERSON
this year,DATE
digital banking,PRODUCT
I,PERSON
19%,PERCENT
more than 880,CARDINAL
20%,PERCENT
I,PERSON
nearly 1 million,CARDINAL
14,CARDINAL
$634 million,MONEY
Q4,GPE
Year-over-year,DATE
$104 million,MONEY
asset management,PRODUCT
4%,PERCENT
year-over-year,DATE
170,CARDINAL
Q4,PERSON
â15,ORG
Merrill Lynch,ORG
FDIC,ORG
last year,DATE
15,CARDINAL
$2.5 trillion,MONEY
AUM,ORG
loan,PRODUCT
$19 billion,MONEY
AUM,ORG
AUM,DATE
AUM,DATE
ROA,PERSON
brokerage,PRODUCT
$257 billion,MONEY
2%,PERCENT
Q4,PERSON
â15,ORG
$146 billion,MONEY
7%,PERCENT
year-over-year,DATE
16,CARDINAL
$1.6 billion,MONEY
11%,PERCENT
year-over-year,DATE
loan,PRODUCT
Q4,GPE
â16,ORG
Investment banking,PRODUCT
4%,PERCENT
Q4,PERSON
advisory,PRODUCT
Q4,GPE
â15,ORG
45%,PERCENT
Q4,GPE
17%,PERCENT
a couple of billion dollars,MONEY
this year,DATE
17,CARDINAL
last year,DATE
Q3,QUARTER
$19 billion,MONEY
6%,PERCENT
Q4,GPE
$6 billion,MONEY
2%,PERCENT
18,CARDINAL
8%,PERCENT
10%,PERCENT
$658 million,MONEY
7%,PERCENT
the most seasonally challenged quarter of the year,DATE
the year,DATE
10%,PERCENT
5%,PERCENT
7%,PERCENT
10%,PERCENT
year-over-year,DATE
19,CARDINAL
$2.9 billion,MONEY
11%,PERCENT
Q4,PERSON
Q3,CARDINAL
Q4,PERSON
second,ORDINAL
best fourth quarter,DATE
5 years,DATE
Q4,GPE
$2 billion,MONEY
12%,PERCENT
credit,PRODUCT
$948 million,MONEY
7%,PERCENT
Q4,CARDINAL
the second half of the quarter,DATE
20,CARDINAL
$95 million,MONEY
This quarter,DATE
$132 million,MONEY
this quarter,DATE
only $56 million,MONEY
two,CARDINAL
Q4,PERSON
roughly $500 million,MONEY
the quarter to,DATE
about 31%,PERCENT
31%,PERCENT
2017,DATE
this quarter,DATE
a year,DATE
One,CARDINAL
credit,PRODUCT
2017,DATE
I,PERSON
first,ORDINAL
John McDonald,PERSON
Bernstein,ORG
John McDonald,PERSON
Paul,PERSON
I,PERSON
the fourth and first quarter,DATE
$600 million,MONEY
Fed,ORG
loan,PRODUCT
Paul,PERSON
9/30,CARDINAL
$2.1 billion,MONEY
75,CARDINAL
75,CARDINAL
$2.1 billion,MONEY
$1.6 billion,MONEY
$3.3 billion,MONEY
25%,PERCENT
1%,PERCENT
25,CARDINAL
$3.3 billion,MONEY
25%,PERCENT
another $600 million,MONEY
$2.4 billion,MONEY
4,CARDINAL
$600 million,MONEY
â17,ORG
loan,PRODUCT
John McDonald,PERSON
5.3,CARDINAL
3.4,CARDINAL
$2 billion,MONEY
Paul,PERSON
the next 12 months,DATE
John McDonald,PERSON
Brian,PERSON
2016,DATE
America,COUNTRY
two,CARDINAL
one,CARDINAL
2016,DATE
America,COUNTRY
the de minimis,ORG
this year,DATE
the de minimis. And then,ORG
second,ORDINAL
2017,DATE
Brian,PERSON
John,PERSON
this morning,TIME
$1.8 billion,MONEY
$2.5 billion,MONEY
the first half of this year,DATE
$4.3 billion,MONEY
the first half year,DATE
December,DATE
this morning,TIME
next year,DATE
$17 billion,MONEY
Paul,PERSON
John,PERSON
$1.8 billion,MONEY
1%,PERCENT
John McDonald,PERSON
Paul,PERSON
Paul,PERSON
The first two quarters,DATE
the first half year,DATE
John McDonald,PERSON
Brian,PERSON
Jim Mitchell,PERSON
Buckingham Research,ORG
Jim Mitchell,PERSON
I,PERSON
Paul,PERSON
mid this year,DATE
Jim Mitchell,PERSON
$600 million,MONEY
June,DATE
Paul,PERSON
9/30,CARDINAL
I,PERSON
the high 40s,DATE
first,ORDINAL
Jim Mitchell,PERSON
third,ORDINAL
Paul,PERSON
I,PERSON
I,CARDINAL
a year ago,DATE
I,CARDINAL
I,PERSON
December,DATE
100,CARDINAL
50s,CARDINAL
Jim Mitchell,PERSON
Glenn Schorr,PERSON
Evercore,ORG
ISI,ORG
Glenn Schorr,PERSON
Brian,PERSON
Glenn,PERSON
Glenn Schorr,PERSON
Two,CARDINAL
One,CARDINAL
one,CARDINAL
I,CARDINAL
Brian,PERSON
I,PERSON
Glenn,PERSON
Paul,PERSON
last year,DATE
I think,PERCENT
2%,PERCENT
3%,PERCENT
Paul,PERSON
above 9%,PERCENT
Brian,PERSON
Glenn Schorr,PERSON
ROA,PERSON
ROE,ORG
next year,DATE
Brian,PERSON
I,PERSON
Glenn,PERSON
quarterly,DATE
I,PERSON
three quarters,DATE
the last three quarters,DATE
$20 billion,MONEY
the last year,DATE
one,CARDINAL
Steve,PERSON
Merrill Lynch,ORG
third,ORDINAL
the year,DATE
$320 billion,MONEY
I,PERSON
this year,DATE
this quarter,DATE
Glenn Schorr,PERSON
Steven Chubak,PERSON
Steven Chubak,PERSON
Hi,CARDINAL
Paul,PERSON
I,PERSON
the last couple of years,DATE
VAR,GPE
the coming year,DATE
Paul,PERSON
I,PERSON
I,PERSON
I,PERSON
only three,CARDINAL
every quarter,DATE
Steven Chubak,PERSON
I,CARDINAL
2.5,CARDINAL
today,DATE
Paul,PERSON
I,PERSON
$500 billion,MONEY
I,PERSON
Steven Chubak,PERSON
I,PERSON
Paul,PERSON
I,PERSON
I,PERSON
I,PERSON
I,PERSON
â17,ORG
Steven Chubak,PERSON
Betsy Graseck,PERSON
Morgan Stanley,ORG
Betsy Graseck,PERSON
Hi,CARDINAL
One,CARDINAL
today,DATE
today,DATE
Paul,PERSON
I,PERSON
Betsy Graseck,PERSON
Paul,PERSON
Betsy Graseck,PERSON
I,PERSON
I,CARDINAL
Paul,PERSON
I,CARDINAL
Betsy,PERSON
loan,PRODUCT
half,CARDINAL
half,CARDINAL
two,CARDINAL
loan,PRODUCT
Brian,PERSON
Betsy,PERSON
Betsy Graseck,PERSON
Paul,PERSON
I,PERSON
Brian,PERSON
50,CARDINAL
9.5%,PERCENT
10.8%,PERCENT
130,CARDINAL
3,CARDINAL
I,PERSON
the end of the year,DATE
one,CARDINAL
I,PERSON
the third quarter,DATE
the end of the fourth quarter,DATE
Betsy Graseck,PERSON
Marty,PERSON
Vining Sparks,ORG
Marty Mosby,PERSON
Brian,PERSON
Marty,PERSON
$50-odd billion,MONEY
year-over-year,DATE
fourth quarter â15 to fourth quarter,DATE
checking,PRODUCT
12%,PERCENT
first,ORDINAL
first,ORDINAL
last year,DATE
$20 billion,MONEY
loan,PRODUCT
the fourth quarter,DATE
loan,PRODUCT
loan,PRODUCT
the fourth quarter,DATE
Marty Mosby,PERSON
just two,CARDINAL
about $150 million to $200 million,MONEY
Paul,PERSON
$168 million,MONEY
the quarter,DATE
Marty Mosby,PERSON
Paul,PERSON
last quarter,DATE
Last quarter,DATE
I,CARDINAL
the last quarter,DATE
This quarter,DATE
UK,DATE
$132 million,MONEY
two,CARDINAL
around $300 million,MONEY
Marty Mosby,PERSON
Mike Mayo,PERSON
CLSA,ORG
Brian,PERSON
Mike,PERSON
Mike Mayo,PERSON
I,PERSON
today,DATE
13%,PERCENT
10%,PERCENT
2017,DATE
Paul,PERSON
Mike,PERSON
year-over-year,DATE
15%,PERCENT
$18 billion,MONEY
I,PERSON
Mike Mayo,PERSON
I,PERSON
I,CARDINAL
this each year,DATE
I,CARDINAL
I,PERSON
66%,PERCENT
today,DATE
60%,PERCENT
last year,DATE
Paul,PERSON
Mike,PERSON
the last three quarters,DATE
10.5%,PERCENT
10.28%,PERCENT
9.92%,PERCENT
a fourth quarter seasonal,DATE
the first quarter,DATE
$53 billion,MONEY
70,CARDINAL
66,CARDINAL
the last couple of quarters,DATE
Mike Mayo,PERSON
"6,000",CARDINAL
"4,600",CARDINAL
Brian,PERSON
one,CARDINAL
two,CARDINAL
third,ORDINAL
I,CARDINAL
the year,DATE
179,CARDINAL
205,CARDINAL
34,CARDINAL
I,PERSON
the year,DATE
"4,500",CARDINAL
"almost 4,579",CARDINAL
Paul,PERSON
I,PERSON
16%,PERCENT
year-over-year,DATE
2015,DATE
19,CARDINAL
19%,PERCENT
880,CARDINAL
I,PERSON
1 million,CARDINAL
almost 1 million,CARDINAL
I,CARDINAL
Brian,PERSON
Mike Mayo,PERSON
Matt Burnell,PERSON
Wells Fargo,ORG
Matt Burnell,PERSON
Brian,PERSON
I,CARDINAL
19,CARDINAL
40%,PERCENT
the past year,DATE
Canada,COUNTRY
Europe,LOC
Brexit,GPE
2017,DATE
2017,DATE
Brian,PERSON
I,PERSON
this year,DATE
Earlier in the year,DATE
I,CARDINAL
one,CARDINAL
Brexit,PERSON
a given day,DATE
United States,COUNTRY
first,ORDINAL
the year,DATE
Matt Burnell,PERSON
I,PERSON
the next 6 to 9 months,DATE
Brian,PERSON
Iâd,PERSON
I,PERSON
the past several years,DATE
40%,PERCENT
about $4 billion,MONEY
quarter four,DATE
I,PERSON
loan,PRODUCT
I,CARDINAL
early next year,DATE
Matt Burnell,PERSON
Eric,PERSON
Guggenheim,ORG
Eric,PERSON
Two,CARDINAL
One,CARDINAL
credit,PRODUCT
I,CARDINAL
Paul,PERSON
around 3.5%,PERCENT
7.71,CARDINAL
I,CARDINAL
credit,PRODUCT
I,CARDINAL
the quarter,DATE
19,CARDINAL
the quarter,DATE
the fourth quarter,DATE
a great quarter,DATE
I,PERSON
the first and second quarter,DATE
I,CARDINAL
the fourth quarter,DATE
35,CARDINAL
19,CARDINAL
Eric,PERSON
Paul,PERSON
credit,PRODUCT
Paul,PERSON
7.70ish,CARDINAL
Eric,PERSON
one,CARDINAL
two,CARDINAL
One,CARDINAL
Paul,PERSON
youâve,PERSON
Eric,PERSON
Paul Miller,PERSON
FBR Capital Markets,ORG
Paul Miller,PERSON
about $22 billion,MONEY
the quarter,DATE
Brian,PERSON
three quarters,DATE
Brian,PERSON
I,PERSON
78%,PERCENT
this quarter,DATE
Paul,PERSON
Paul,PERSON
second,ORDINAL
credit,PRODUCT
credit,PRODUCT
I,PERSON
3,CARDINAL
the fourth quarter,DATE
Paul Miller,PERSON
Merrill Lynch,ORG
Paul,PERSON
Paul Miller,PERSON
Matt,PERSON
Deutsche Bank,ORG
Matt,PERSON
Brian,PERSON
Matt,PERSON
Matt,PERSON
I,PERSON
$53 billion,MONEY
I,PERSON
2018,DATE
Brian,PERSON
Matt,PERSON
Brian,PERSON
Matt,PERSON
credit,PRODUCT
I,PERSON
I,PERSON
about 15%,PERCENT
Paul,PERSON
Matt,PERSON
Paul,PERSON
the end of the quarter,DATE
bill,PERSON
bill,PERSON
the quarter,DATE
90%,PERCENT
Matt,PERSON
Paul,PERSON
I,PERSON
day,DATE
$40 million,MONEY
I,PERSON
Brian,PERSON
Paul,PERSON
Matt,PERSON
Nancy Bush,PERSON
Brian,PERSON
Nancy,PERSON
Nancy Bush,PERSON
Brian,PERSON
I,PERSON
this morning,TIME
Brian,PERSON
I,PERSON
I,CARDINAL
Nancy,PERSON
I,PERSON
2007,DATE
today,DATE
checking account,PRODUCT
1%,PERCENT
year-over-year,DATE
12%,PERCENT
checking,PRODUCT
10%,PERCENT
Nancy Bush,PERSON
Brian,PERSON
Nancy Bush,PERSON
Brian,PERSON
I,PERSON
Paul,PERSON
20-ish percent,PERCENT
80%,PERCENT
only 20%,PERCENT
Paul,PERSON
Nancy Bush,PERSON
I,CARDINAL
November 8,DATE
I,CARDINAL
Brian,PERSON
I,PERSON
Nancy,PERSON
yesterday,DATE
I,PERSON
House,ORG
I,PERSON
â10,ORG
â11,ORG
â12,ORG
I,PERSON
first,ORDINAL
Nancy Bush,PERSON
Gerard Cassidy,PERSON
Brian,PERSON
Gerard Cassidy,PERSON
Brian,PERSON
I,PERSON
Paul,PERSON
I,PERSON
Brian,PERSON
the end of the quarter,DATE
Paul,PERSON
â17,ORG
the quarter,DATE
loan,PRODUCT
I,CARDINAL
the quarter,DATE
Gerard Cassidy,PERSON
Paul,PERSON
Fed,ORG
Fed,ORG
Fed,ORG
Paul,PERSON
$500 billion,MONEY
I,CARDINAL
$400 billion,MONEY
I,CARDINAL
$300 billion,MONEY
America,COUNTRY
Gerard Cassidy,PERSON
I,PERSON
last year,DATE
around $25 billion,MONEY
â16,ORG
Paul,PERSON
I,CARDINAL
I,PERSON
$19 billion,MONEY
I,CARDINAL
I,PERSON
2015,DATE
2015,DATE
over $20 billion,MONEY
year end,DATE
approximately $7 billion,MONEY
Gerard Cassidy,PERSON
Brian,PERSON
â16,ORG
13%,PERCENT
the year,DATE
15%,PERCENT
1%,PERCENT
5%,PERCENT
today,DATE
$1.8 billion,MONEY
a good year,DATE
2017,DATE
a great weekend,DATE
