word,label
Good day,DATE
today,DATE
America,COUNTRY
I,CARDINAL
Lee,PERSON
America,COUNTRY
I,CARDINAL
Brian,PERSON
Paul,PERSON
SEC,ORG
I,PERSON
Brian,PERSON
Brian,PERSON
Lee,PERSON
this morning,TIME
our fourth quarter,DATE
Paul,PERSON
the quarter,DATE
2015,DATE
the fourth quarter,DATE
$3.3 billion,MONEY
0.28,MONEY
2015,DATE
$15.9 billion,MONEY
Full year,DATE
74,CARDINAL
ROA,GPE
9%,PERCENT
2015,DATE
8,CARDINAL
Americans,NORP
$9.3 billion,MONEY
this year,DATE
$5.3 billion,MONEY
this year,DATE
$3 billion,MONEY
the end of the year last year,DATE
every day,DATE
the past several years,DATE
2,CARDINAL
loan,PRODUCT
credit,PRODUCT
2015,DATE
2017,DATE
over $500 billion,MONEY
nearly a quarter,CARDINAL
this year,DATE
first,ORDINAL
several years,DATE
Loan,PRODUCT
$162 billion,MONEY
$4.5 billion,MONEY
this year,DATE
8%,PERCENT
the past 12 months,DATE
15.62,MONEY
just $4.3 billion,MONEY
this year,DATE
2014,DATE
previous years,DATE
last year,DATE
the last several years,DATE
2011,DATE
2014,DATE
savings,PRODUCT
savings,PRODUCT
3,CARDINAL
consumer banking,PRODUCT
$52 billion,MONEY
7%,PERCENT
year-over-year,DATE
over $105 billion,MONEY
the end of 2012,DATE
six and a half years,DATE
loan,PRODUCT
two,CARDINAL
4,CARDINAL
2015,DATE
12%,PERCENT
the past 12 months,DATE
the last year,DATE
Tom,PERSON
2015,DATE
2016,DATE
2016,DATE
Paul,PERSON
Paul,PERSON
Brian,PERSON
5,CARDINAL
this quarter,DATE
the fourth quarter of last year,DATE
$3.3 billion,MONEY
the quarter,DATE
$3.1 billion,MONEY
4Q 2014,DATE
this quarter,DATE
0.28,MONEY
12%,PERCENT
a year ago,DATE
two,CARDINAL
0.06,MONEY
First,ORDINAL
$612 million,MONEY
two,CARDINAL
the end of 2015,DATE
Second,ORDINAL
$290 million,MONEY
the quarter,DATE
this quarter,DATE
one,CARDINAL
$19.8 billion,MONEY
this quarter,DATE
4%,PERCENT
Q4,CARDINAL
$13.9 billion,MONEY
approximately $300 million,MONEY
2%,PERCENT
a year ago,DATE
the fourth quarter,DATE
the beginning of 2015,DATE
2015,DATE
6,CARDINAL
$35 billion,MONEY
Q3,GPE
loan,PRODUCT
$9 million,MONEY
$30 billion,MONEY
just over $500 billion,MONEY
three years,DATE
$152 billion,MONEY
Q3,CARDINAL
$1.3 billion,MONEY
15.62,MONEY
first,ORDINAL
this quarter,DATE
CET1,CARDINAL
under Basel 3 ended the quarter,DATE
10.2,CARDINAL
CET1,CARDINAL
$154.1 billion,MONEY
Q3,CARDINAL
2015,DATE
CET1,CARDINAL
9.8%,PERCENT
RWA,ORG
CET1,CARDINAL
10.8%,PERCENT
RWA,DATE
12/31,CARDINAL
2018,DATE
7,CARDINAL
loan,PRODUCT
this quarter,DATE
$15 billion,MONEY
Q3,GPE
the third consecutive quarter,DATE
loan,PRODUCT
loan,PRODUCT
LAS,GPE
LAS,GPE
$22 billion,MONEY
Q3,GPE
$8 billion,MONEY
Consumer banking,PRODUCT
loan,PRODUCT
credit card,PRODUCT
$1.7 billion,MONEY
the end of the quarter,DATE
$15 billion,MONEY
nearly $1.2 trillion,MONEY
this quarter,DATE
$78 billion,MONEY
7%,PERCENT
Q4 2014,DATE
9%,PERCENT
year-over-year,DATE
6%,PERCENT
8,CARDINAL
$212 million,MONEY
$144 million,MONEY
NPL,DATE
the fourth quarter,DATE
$73 million,MONEY
two,CARDINAL
Q3,CARDINAL
$110 million,MONEY
Q4,GPE
Q3,GPE
credit card,PRODUCT
loan,PRODUCT
roughly $200 million,MONEY
9,CARDINAL
credit,PRODUCT
$137 million,MONEY
two,CARDINAL
the quarter,DATE
$119 million,MONEY
2014,DATE
the first half of 2016,DATE
two,CARDINAL
Q3,CARDINAL
10,CARDINAL
$75 million,MONEY
a minute,TIME
$21 billion,MONEY
loan,PRODUCT
$21 billion,MONEY
$8.3 billion,MONEY
less than 1%,PERCENT
two,CARDINAL
two,CARDINAL
$8.3 billion,MONEY
two,CARDINAL
$2.9 billion,MONEY
35%,PERCENT
loan,PRODUCT
approximately $500 million,MONEY
6%,PERCENT
two,CARDINAL
$5.8 billion,MONEY
Nearly 100%,PERCENT
$10 billion,MONEY
$60 billion,MONEY
credit,PRODUCT
30,MONEY
nine quarters,DATE
roughly $700 million,MONEY
the next couple of quarters,DATE
over $900 million,MONEY
11,CARDINAL
$10 billion,MONEY
roughly $300 million,MONEY
Q3,GPE
a negative $612 million,MONEY
three,CARDINAL
2,CARDINAL
January 01,DATE
7% to 8%,PERCENT
NII,ORG
$150 million,MONEY
bond,PRODUCT
$188 million,MONEY
Q3 to $10.5 billion,MONEY
the first quarter,DATE
