word,label
Good day,DATE
Lee,PERSON
this morning,TIME
the First Quarter 2016,DATE
I,CARDINAL
Brian,PERSON
Paul,PERSON
SEC,ORG
Brian,PERSON
Paul,PERSON
CFO,GPE
Brian,PERSON
Brian,PERSON
Lee,PERSON
our first quarter,DATE
Today,DATE
$2.7 billion,MONEY
this quarter,DATE
0.21,MONEY
two,CARDINAL
bond,PRODUCT
0.07,MONEY
0.05,MONEY
bond,PRODUCT
$10.6 billion,MONEY
this quarter,DATE
quarter,DATE
year-over-year,DATE
the prior year,DATE
11%,PERCENT
$64 billion,MONEY
last year,DATE
6%,PERCENT
over $1.2 trillion,MONEY
year-over-year,DATE
third,ORDINAL
year-over-year,DATE
the first quarter,DATE
6%,PERCENT
3%,PERCENT
$1 billion,MONEY
$4 billion,MONEY
$600 million,MONEY
first quarter of last year,DATE
$2.4 billion,MONEY
2016,DATE
3,CARDINAL
year-over-year,DATE
$4.5 billion,MONEY
quarter one this year,DATE
$3.9 billion,MONEY
quarter one of 2015,DATE
$1.9 billion,MONEY
two,CARDINAL
I,PERSON
LAS,GPE
this quarter,DATE
4,CARDINAL
the first quarter,DATE
year-over-year,DATE
4%,PERCENT
Loan,PRODUCT
the past years,DATE
today,DATE
half,CARDINAL
loan,PRODUCT
more than $8 billion,MONEY
annual,DATE
savings,PRODUCT
today,DATE
$3 billion,MONEY
Consumer Banking,PRODUCT
2016,DATE
yesterday,DATE
nine months ago,DATE
the day,DATE
October,DATE
5,CARDINAL
16.17,MONEY
over $5,MONEY
the last few years,DATE
over 20%,PERCENT
Consumer Banking,PRODUCT
loan,PRODUCT
half,CARDINAL
half,CARDINAL
3,CARDINAL
the last few years,DATE
2016,DATE
loan,PRODUCT
the first quarter,DATE
Paul,PERSON
Paul,PERSON
Brian,PERSON
6,CARDINAL
this quarter,DATE
Q4,CARDINAL
Q1,QUARTER
2015,DATE
this quarter,DATE
$2.7 billion,MONEY
0.21,MONEY
91,CARDINAL
0.07,MONEY
$850 million,MONEY
123,CARDINAL
0.05,MONEY
two,CARDINAL
Q1,GPE
2015,DATE
0.08,MONEY
$19.7 billion,MONEY
this quarter,DATE
91,CARDINAL
$20.9 billion,MONEY
$700 million,MONEY
Q1,QUARTER
NII,DATE
$14.8 billion,MONEY
approximately $1 billion,MONEY
6%,PERCENT
a year ago,DATE
the entire Company,DATE
this quarter,DATE
$6 billion,MONEY
quarterly,DATE
approximately $50 million,MONEY
approximately $180 billion,MONEY
about $130 million,MONEY
I,CARDINAL
7,CARDINAL
$41 billion,MONEY
Q4,GPE
$20 billion,MONEY
Q4,GPE
$4 billion,MONEY
$525 billion,MONEY
three years,DATE
the first quarter,DATE
$8.5 billion,MONEY
Bank of New York Mellon,ORG
over four years ago,DATE
$167 billion,MONEY
