word,label
today,DATE
Lee,PERSON
the third quarter,DATE
America,COUNTRY
I,CARDINAL
Brian,PERSON
this morning,TIME
Paul,PERSON
SEC,ORG
I,PERSON
Brian,PERSON
Brian,PERSON
our third quarter,DATE
Today,DATE
$4.5 billion,MONEY
0.37,MONEY
about the quarter,DATE
the late summer's,DATE
fixed income,PRODUCT
Paul,PERSON
the quarter,DATE
America,COUNTRY
this quarter,DATE
the fourth consecutive quarter,DATE
the third quarter of last year,DATE
the last four quarters,DATE
over $16 billion,MONEY
the previous four quarters,DATE
the third quarter of 2014,DATE
about 5.2 billion,CARDINAL
the last four quarters,DATE
about 76,CARDINAL
10%,PERCENT
This quarter,DATE
the second quarter,DATE
2017,DATE
over $3 billion,MONEY
this quarter,DATE
15.50,MONEY
a couple more minutes,TIME
America,COUNTRY
$50 billion,MONEY
the last year,DATE
United States,COUNTRY
consumer banking,PRODUCT
year-over-year,DATE
this quarter,DATE
checking accounts,PRODUCT
credit,PRODUCT
another 1.3 million,CARDINAL
credit,PRODUCT
this quarter,DATE
digital banking,PRODUCT
18.4 million,CARDINAL
31 million,CARDINAL
Digital,ORG
this quarter,DATE
30%,PERCENT
the last year,DATE
"15,000",CARDINAL
Merrill Lynch,ORG
2 million,CARDINAL
this quarter,DATE
loan,PRODUCT
last quarter and the year-ago quarter,DATE
investment banking,PRODUCT
year-over-year,DATE
the late August,DATE
September,DATE
$1 billion,MONEY
DDA,CARDINAL
the best third quarter,DATE
loan,PRODUCT
this quarter,DATE
$13 billion,MONEY
$12.7 billion,MONEY
our second quarter,DATE
credit,PRODUCT
a solid quarter,DATE
Paul,PERSON
Paul,PERSON
Brian,PERSON
3,CARDINAL
this quarter,DATE
Q3,QUARTER
last year,DATE
Brian,PERSON
$4.5 billion,MONEY
the quarter,DATE
a couple hundred million dollars,MONEY
last year,DATE
$5.3 billion,MONEY
this quarter,DATE
0.37,MONEY
this quarter,DATE
First,ORDINAL
about $0.03,MONEY
0.02,MONEY
$313 million,MONEY
0.02,MONEY
three,CARDINAL
insurance,PRODUCT
UK,GPE
20.9 billion,MONEY
this quarter,DATE
13.8 billion,CARDINAL
a year ago,DATE
82,CARDINAL
this quarter,DATE
10%,PERCENT
4,CARDINAL
2.15 trillion,MONEY
12 billion,CARDINAL
approximately 6 billion,CARDINAL
nearly $500 billion,MONEY
three and half years,DATE
162 billion,CARDINAL
1.5 billion,CARDINAL
OTI,GPE
1.3 billion,CARDINAL
10%,PERCENT
Q3,QUARTER
last year,DATE
7.8%,PERCENT
I,CARDINAL
CET1,CARDINAL
11.6%,PERCENT
I,PERSON
CET1,CARDINAL
4.8 billion to 153 billion,CARDINAL
DTA,CARDINAL
CET1,CARDINAL
10.8%,PERCENT
CET1,CARDINAL
10.4% to 11%,PERCENT
RWA,ORG
roughly 30 billion,MONEY
the quarter,DATE
4Q.,CARDINAL
CET1,CARDINAL
9/30,CARDINAL
approximately 170 billion,CARDINAL
RWA,ORG
credit,PRODUCT
CET1,CARDINAL
9/30,CARDINAL
9.7%,PERCENT
approximately 40,CARDINAL
9/30,CARDINAL
the beginning of 2018,DATE
5,CARDINAL
