word,label
Good day,DATE
today,DATE
America,COUNTRY
today,DATE
Lee,PERSON
this morning,TIME
the second quarter 2017,DATE
America,COUNTRY
I,CARDINAL
Brian,PERSON
Paul,PERSON
SEC,ORG
I,PERSON
Brian,PERSON
Paul,PERSON
CFO,GPE
Brian,PERSON
Brian,PERSON
our second quarter,DATE
This quarter,DATE
America,COUNTRY
mantra,ORG
credit,PRODUCT
mantra,ORG
credit,PRODUCT
the first six months of 2017,DATE
the first half of 2016,DATE
June 28,DATE
$17 billion,MONEY
the next 12 months,DATE
the quarter,DATE
$5.3 billion,MONEY
10%,PERCENT
last year's second quarter,DATE
60%,PERCENT
this quarter,DATE
2%,PERCENT
shares,PRODUCT
12%,PERCENT
Year-over-year,DATE
nearly $900 million,MONEY
above 11%,PERCENT
first,ORDINAL
first,ORDINAL
half,CARDINAL
Paul,PERSON
the quarter,DATE
I,CARDINAL
two,CARDINAL
First,ORDINAL
the first half of this year,DATE
the first half of last year,DATE
second,ORDINAL
$2 billion,MONEY
this quarter,DATE
Consumer banking,PRODUCT
$3.9 billion,MONEY
the first half of the year,DATE
14%,PERCENT
2016,DATE
credit,PRODUCT
first,ORDINAL
half,CARDINAL
$1.6 billion,MONEY
9%,PERCENT
year-over-year,DATE
27%,PERCENT
$57 billion,MONEY
the first six months of the year,DATE
Merrill Lynch,ORG
Merrill,ORG
Treasury,ORG
investment banking,PRODUCT
first,ORDINAL
half,CARDINAL
$3.5 billion,MONEY
36%,PERCENT
last year,DATE
credit,PRODUCT
43%,PERCENT
This quarter,DATE
this year,DATE
the last few years,DATE
nearly 400,CARDINAL
the last couple of years,DATE
200,CARDINAL
the end of next year,DATE
$2.1 billion,MONEY
the first half,DATE
12%,PERCENT
the first half of 2017,DATE
the first half of the prior year,DATE
2016,DATE
first,ORDINAL
five years,DATE
the first half,DATE
the previous year's first half,DATE
I,PERSON
second,ORDINAL
4,CARDINAL
$2 billion,MONEY
2009,DATE
"more than 6,000",CARDINAL
"100,000",CARDINAL
about one-third,CARDINAL
digital banking,PRODUCT
today,DATE
4,CARDINAL
last four years,DATE
2014,DATE
2014,DATE
the last four years,DATE
credit,PRODUCT
Today,DATE
52%,PERCENT
5,CARDINAL
third,ORDINAL
digital banking,PRODUCT
Merrill Lynch,ORG
This quarter,DATE
Zelle,ORG
America,COUNTRY
$23 million,MONEY
the end of the second quarter,DATE
digital,ORG
This quarter,DATE
1 billion,CARDINAL
1 billion,CARDINAL
a new quarter,DATE
the 21%,PERCENT
today,DATE
a thousand,CARDINAL
one-tenth,CARDINAL
"370,000",CARDINAL
up to 22%,PERCENT
loan,PRODUCT
4%,PERCENT
digital,ORG
8%,PERCENT
3%,PERCENT
this quarter,DATE
$18 billion,MONEY
quarter two,DATE
20% percent,PERCENT
year-over-year,DATE
"100,000",CARDINAL
today,DATE
today,DATE
290,CARDINAL
the past 12 months,DATE
more than 1500,CARDINAL
the year end 2019,DATE
the end of 2019,DATE
16000,CARDINAL
three or four years,DATE
the end of the day,DATE
Paul,PERSON
about the quarter,DATE
Paul,PERSON
Brian,PERSON
Good morning,TIME
I,CARDINAL
6,CARDINAL
Brian,PERSON
$5.3 billion,MONEY
0.46,MONEY
12% percent,PERCENT
'16,DATE
$22.8 billion,MONEY
7% percent,PERCENT
'16,DATE
$13.7 billion,MONEY
2%,PERCENT
2016,DATE
The quarter,DATE
First,ORDINAL
roughly 12,CARDINAL
CET1,CARDINAL
CET1,CARDINAL
RWA,GPE
roughly $800 million,MONEY
credit card,PRODUCT
about $100 million,MONEY
credit card,PRODUCT
United States,COUNTRY
As,CARDINAL
This quarter,DATE
$159 million,MONEY
2016,DATE
first,ORDINAL
$300 million,MONEY
second,ORDINAL
approximately $100 million,MONEY
726 million,CARDINAL
976 million,CARDINAL
Q2,CARDINAL
908 million,CARDINAL
Q1,CARDINAL
year-over-year,DATE
Brian,PERSON
ROA,PERSON
quarter,CARDINAL
7,CARDINAL
a modest $7 billion,MONEY
Q1,GPE
$11 billion,MONEY
AUM,DATE
brokerage,PRODUCT
$47 billion,MONEY
4%,PERCENT
2016,DATE
consumer banking,PRODUCT
$11 million,MONEY
Q1,CARDINAL
loan,PRODUCT
Q4,CARDINAL
$2.5 billion,MONEY
the quarter,DATE
$22.4 billion,MONEY
the first half,DATE
the second half of 2017,DATE
the first half,DATE
$515 billion,MONEY
this quarter,DATE
$2.8 billion,MONEY
Q1,CARDINAL
$4.9 billion,MONEY
$700 million,MONEY
$2.8 billion,MONEY
the quarter,DATE
17.78,CARDINAL
6%,PERCENT
16,DATE
CET1,CARDINAL
under Basel 3 end of the quarter,DATE
11.6%,PERCENT
Q1,CARDINAL
CET1,CARDINAL
50,CARDINAL
11.5%,PERCENT
2019,DATE
9.5%,PERCENT
CET1,CARDINAL
