word,label
Good day,DATE
Lee,PERSON
this morning,TIME
the second quarter 2016,DATE
I,CARDINAL
Brian,PERSON
Paul,PERSON
SEC,ORG
Brian,PERSON
Paul,PERSON
one,CARDINAL
one,CARDINAL
Brian,PERSON
Paul,PERSON
CFO,GPE
Brian,PERSON
Brian,PERSON
Lee,PERSON
our second quarter,DATE
two,CARDINAL
$4.2 billion,MONEY
0.36,MONEY
$5.1 billion,MONEY
0.43,MONEY
the year-ago quarter,DATE
This quarter,DATE
0.05,MONEY
0.06,MONEY
0.03,MONEY
the second quarter of 2015,DATE
the past 91,DATE
0.40,MONEY
0.42,MONEY
another quarter,CARDINAL
companyâs,CARDINAL
BAC,DATE
$22 billion,MONEY
approximately 2.5%,PERCENT
last year,DATE
the year,DATE
more than $66 billion,MONEY
6%,PERCENT
this quarter,DATE
over 20 million,CARDINAL
900 million,CARDINAL
this quarter,DATE
more than 25 million,CARDINAL
more than 20 million,CARDINAL
over 25 million,CARDINAL
bill,PERSON
30%,PERCENT
year-over-year,DATE
nearly 80 million,CARDINAL
this quarter,DATE
$6.7 billion,MONEY
P2P,DATE
this quarter,DATE
more than $13 billion,MONEY
20%,PERCENT
last year,DATE
three,CARDINAL
the last several months,DATE
today,DATE
I,CARDINAL
Iâd,PERSON
First,ORDINAL
credit,PRODUCT
this quarter,DATE
$20.6 billion,MONEY
$21.8 billion,MONEY
the year-ago quarter,DATE
NII,DATE
Paul,PERSON
this quarter later,DATE
last yearâs second quarter,DATE
this yearâs second quarter,DATE
400 million,CARDINAL
4%,PERCENT
year-over-year,DATE
Treasury,ORG
86,CARDINAL
last year,DATE
the second quarter 2016,DATE
loan,PRODUCT
I,CARDINAL
First,ORDINAL
fixed income,PRODUCT
America,COUNTRY
quarterly,DATE
investment banking,PRODUCT
one,CARDINAL
the past five years,DATE
the second quarter,DATE
$3.7 billion,MONEY
the same period last year,DATE
12%,PERCENT
This year-over-year,DATE
22%,PERCENT
this quarter,DATE
five years,DATE
one,CARDINAL
the most profitable quarters,DATE
the past five years,DATE
$11.2 billion,MONEY
this quarter,DATE
second quarter 2015,DATE
the first quarter,DATE
First,ORDINAL
the linked quarters,DATE
Paul,PERSON
investment banking,PRODUCT
brokerage,PRODUCT
credit,PRODUCT
$70 billion,MONEY
five years ago,DATE
mid-$50 billion,CARDINAL
today,DATE
this quarter,DATE
this quarter,DATE
$13.5 billion,MONEY
more than 3.5%,PERCENT
3%,PERCENT
2015 second quarter,DATE
quarterly,DATE
quarter-after-quarter,DATE
the past several years,DATE
the fourth quarter of 2008,DATE
Merrill Lynch,ORG
about 62%,PERCENT
this quarter,DATE
200,CARDINAL
last yearâs second quarter,DATE
America,COUNTRY
four quarters,DATE
four quarters,DATE
$56.3 billion,MONEY
second,ORDINAL
